customer_id,first_name,last_name,birth_date,client_group,country,user_agent,phone_number,email_provider,postal_code,street_address,credit_card_number,credit_card_provider,iban,customer_since
46,Audrey,Parent,1979-07-25,Physician,Canada,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),987.775.4089x0581,gmail.com,94009,98257 Roger Avenue,503877714108,VISA 16 digit,GB87WFYK46676705700223,1999-09-17
212,Luis Manuel,Chavarría,1990-08-14,Pharmacist,Mexico,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/15.0.812.0 Safari/534.2",(860)947-7553x85073,hotmail.com,77333-2291,Retorno Distrito Federal 001 543,213179730286478,VISA 19 digit,GB44RDNY11423261847592,2003-04-16
160,Cecilia,Lovato,1982-07-14,Specialist,Mexico,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; az-IN) AppleWebKit/532.11.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.11.5",565-705-8565x29253,gmail.com,97069,Avenida Norte Roldán 406 485,348569290530604,American Express,GB28HIVH21910361404631,2012-09-08
111,Lucy,Brunet,1970-05-04,Physician,French,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.806.0 Safari/531.0",03 80 75 91 37,yahoo.com,83433,"1, chemin Gros",574946949538,VISA 16 digit,FR7180719881648091581979973,2006-01-09
156,Scott,Allen,1959-06-04,Physician,United States,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2020-08-13 09:16:59 Firefox/3.6.6,+1-808-708-0012x57781,gmail.com,21451,57217 Steven Villages Apt. 079,5492729010655155,Discover,GB26PTDB31270768290261,2002-03-05
134,Mercedes,Gallego,1959-02-07,Pharmacist,Spain,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.17.5 (KHTML, like Gecko) Version/4.1 Safari/533.17.5",+34602 176 626,hotmail.com,87998,Via de Teófilo Pérez 84 Piso 7 ,2720794802255086,VISA 19 digit,ES8800204293105670801697,1998-11-19
213,Susana,Girón,1991-07-28,Pharmacist,Spain,Mozilla/5.0 (Android 7.1.2; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,+34737 87 00 91,hotmail.com,16830,Urbanización de Lilia Piña 82,3516289987332442,JCB 16 digit,ES4262025814453435310253,2018-11-05
78,Wilfried,Eimer,1991-05-30,Specialist,Germany,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.804.0 Safari/536.1",08214 01523,hotmail.com,88266,Hornigstr. 3,30460587471418,JCB 16 digit,DE47703129209849029173,2010-01-12
434,Bo,Korstman,1989-06-25,Physician,Netherlands,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/26.0.890.0 Safari/531.1",+3135-9724138,hotmail.com,9502 OS,Fennering 94,343064851560559,Diners Club / Carte Blanche,NL36IQJA3036142859,2003-07-26
229,Stella,Bernardini,1985-08-02,Physician,Italy,Opera/8.81.(X11; Linux x86_64; aa-ER) Presto/2.9.172 Version/12.00,+39 3580 8583258,yahoo.com,32833,Contrada Bragadin 3 Appartamento 62,4369247294282762373,VISA 13 digit,IT40J6823180910566215342077,2009-10-20
394,Pamela,Dillon,1955-07-15,Specialist,Australia,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2011-09-13 15:02:20 Firefox/6.0,23756805,yahoo.com,2920,"Flat 16
 3 Aaron Byway",503834818398,Maestro,GB87ONXJ56119788043906,1998-10-09
128,Nicholas,Garcia,1982-07-27,Specialist,Australia,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.5.5 (KHTML, like Gecko) Version/5.1 Safari/533.5.5",02 2693 6409,gmail.com,2807,"76 /
 79 Mullen Roadside",36517394359534,Maestro,GB02SNKA68843841667740,2003-05-16
424,Stefan,van Ooyen,1973-10-02,Pharmacist,Netherlands,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.844.0 Safari/532.0",+31(0)56-9074152,hotmail.com,3865EI,Angelinadreef 3,676101626379,Maestro,NL41SZUW0569853546,2018-10-07
410,Brian,Gill,1973-05-12,Pharmacist,Australia,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.832.0 Safari/534.2",(08).4973.6194,hotmail.com,2687,231 Lee Roadway,676262435149,Maestro,GB35GJYN38724942123045,2006-10-07
282,Olga,Schäfer,1956-07-09,Pharmacist,Germany,Opera/9.88.(X11; Linux i686; apn-IN) Presto/2.9.183 Version/10.00,+49(0) 024567738,yahoo.com,99530,Gert-Nette-Platz 1/0,4650358024923,Maestro,DE27165804205843989515,2007-07-24
361,Jose Ramón,Bautista,1992-11-04,Specialist,Spain,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.891.0 Safari/535.2",+34694181024,gmail.com,08301,Avenida de Pablo Arcos 170,3538101282400408,Maestro,ES2983044592478958549690,2004-09-30
20,Mar,Ricart,1988-05-03,Specialist,Spain,Mozilla/5.0 (Windows NT 10.0; kok-IN; rv:1.9.0.20) Gecko/2015-04-25 15:48:13 Firefox/3.8,+34913261184,gmail.com,92462,Cañada de Emiliano Corominas 40 Apt. 38 ,060428317519,VISA 16 digit,ES8809251601275268143017,2003-05-10
167,Daniela,Gonzales,1965-12-09,Specialist,Mexico,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),440-195-8160x3005,yahoo.com,77594-3465,Prolongación Portugal 239 543,6011040658849195,JCB 15 digit,GB55JVZO38948075042598,2008-06-16
52,Nevenka,Jockel,1963-05-10,Specialist,Germany,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; si-LK) AppleWebKit/534.2.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.2.4",+49 (0) 7038 382751,yahoo.com,92719,Weitzelweg 85,180098612573671,VISA 16 digit,DE31809026289626143237,2004-02-20
262,Hans Jürgen,Klotz,1962-02-25,Pharmacist,Germany,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:4.0; sc-IT) AppleWebKit/532.34.5 (KHTML, like Gecko) Version/4.0.3 Safari/532.34.5",0942455730,gmail.com,28927,Sigfried-Karz-Straße 43,3546621665519490,VISA 19 digit,DE24202855219972746946,2004-12-11
42,Toni,Fuente,1976-01-15,Pharmacist,Spain,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.889.0 Safari/533.1",+34 704 350 220,yahoo.com,43274,Camino de Moisés Melero 45 Puerta 2 ,348685770951720,VISA 19 digit,ES7829509682141502864299,2012-05-18
183,Alondra,Bermúdez,1979-03-06,Specialist,Spain,Mozilla/5.0 (Windows 98; sv-SE; rv:1.9.1.20) Gecko/2012-06-19 16:00:56 Firefox/15.0,+34 878820330,gmail.com,28672,Calle África Viana 88,180032971558346,VISA 13 digit,ES2081208623110532542125,1998-03-08
53,Thomas,Moore,1961-01-08,Physician,Australia,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0),(08).8351.6340,gmail.com,2629,"Unit 51
 159 Johnson End",5425360200954612,VISA 13 digit,GB51KWAM83098075123873,2000-06-19
337,Genaro,Arevalo,1964-09-01,Specialist,Mexico,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/16.7i9333.0 Mobile/41N756 Safari/534.1",692.754.7468x179,hotmail.com,47686-3560,Andador Baja California Sur 475 464,3573003823530600,Mastercard,GB19WXQH72963337918598,1998-02-13
384,Russell,Gough,1983-12-23,Specialist,Great Britain,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/48.0.851.0 Safari/532.1",0909 879 0237,gmail.com,LE4M 3GY,"Flat 58c
Graeme rapids",675982429689,JCB 15 digit,GB76SRGE60428440201284,2001-02-22
396,Andrea,Miramontes,1958-06-30,Specialist,Mexico,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.862.0 Safari/533.2",1-983-788-4675,gmail.com,62895-7810,"Pasaje Sur de Anda 835 Edif. 561 , Depto. 563",4437476316241170,Mastercard,GB22UPHW26348348831304,2012-02-09
261,Peter,Guerrero,1958-10-21,Specialist,Australia,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),(07) 1625 4306,hotmail.com,8852,"Level 5
 335 Tracy Key",639048644640,VISA 19 digit,GB91IBXL91720675270929,2016-03-11
449,Julie,van Riet,1956-01-02,Specialist,Netherlands,Opera/9.53.(X11; Linux x86_64; ja-JP) Presto/2.9.179 Version/11.00,0049 325852,hotmail.com,1301 TO,Femkedreef 8,4182259009399969,Mastercard,NL90ADUE3680429615,2014-12-31
170,James,Ross,1955-08-12,Pharmacist,Australia,Opera/8.78.(X11; Linux i686; csb-PL) Presto/2.9.162 Version/10.00,+61-466-426-545,yahoo.com,2660,3 Boyer Grove,6506543273562616,JCB 15 digit,GB24GOUD59364220571166,2019-08-14
197,Bradley,Peterse,1959-06-01,Pharmacist,Netherlands,Opera/9.99.(Windows NT 5.0; bo-CN) Presto/2.9.178 Version/10.00,+3150-0331041,yahoo.com,3183JV,Selinasingel 90,3528647148488674,Mastercard,NL69QBGW9572306701,1998-07-15
248,Luc,Gervais,1989-12-02,Pharmacist,Canada,Opera/9.14.(X11; Linux i686; uz-UZ) Presto/2.9.164 Version/10.00,387.587.2317x58787,gmail.com,16007,8576 Tristan Curve,3513190586045307,Discover,GB39KRSZ97857904136502,2005-10-13
182,Colin,Cox,1972-07-01,Specialist,Great Britain,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tcy-IN) AppleWebKit/533.33.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.33.7",+44(0)1414960644,hotmail.com,TF8M 1ZD,"Studio 7
Austin plain",3512133736170154,Mastercard,GB29GPNV32349572019235,2003-04-23
86,Nicole,Jones,1970-06-02,Pharmacist,Australia,Opera/9.55.(X11; Linux x86_64; kw-GB) Presto/2.9.174 Version/12.00,75513235,yahoo.com,0934,28 Ramirez Quad,3554471735718741,Mastercard,GB59CNSJ20131079571695,2006-08-21
117,Michael,Marshall,1982-12-13,Pharmacist,Australia,Mozilla/5.0 (Windows NT 10.0; rw-RW; rv:1.9.1.20) Gecko/2013-04-07 03:33:38 Firefox/3.6.8,+61 442 909 951,gmail.com,2939,4 Montes Hill,6011105900574709,VISA 16 digit,GB73EJJW36691829302609,2010-10-30
60,Mitchell,Smith,1971-11-25,Physician,Great Britain,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/15.6s3534.0 Mobile/88Y761 Safari/533.2",(029) 2018 0708,gmail.com,N92 2EZ,"Studio 5
Edwards expressway",3523257193563093,American Express,GB84GOXN09470427468781,2011-01-29
251,Simon,Holthuis,1955-05-06,Physician,Netherlands,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/14.4e0824.0 Mobile/56B362 Safari/534.1",008 0654927,gmail.com,1992GL,Sennweg 45,5490987374593378,JCB 16 digit,NL27HCJZ8367648272,2010-09-05
280,Leonardo,Bañuelos,1981-01-19,Specialist,Mexico,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),148-235-8480x815,gmail.com,73922,"Circuito Norte Arellano 335 Edif. 919 , Depto. 035",4787745389328,JCB 15 digit,GB12BVPH70710325000651,2017-09-06
163,Naud,van Ooyen,1954-07-25,Physician,Netherlands,"Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/56.0.841.0 Safari/533.2",+31(0)984 317536,hotmail.com,5174 XD,Yusufsingel 77,6011427975696039,VISA 16 digit,NL29FIZT3158557901,2008-06-02
420,Mads,van de Wal,1985-06-22,Specialist,Netherlands,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; zu-ZA) AppleWebKit/534.35.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.35.7",(0472) 354125,yahoo.com,7739WV,Juliusstraat 5,4831013955608,American Express,NL02DYUW4495203992,2000-05-21
133,Fabia,Argentero,1965-12-08,Specialist,Italy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/45.0.859.0 Safari/533.2",+39 28 85217998,gmail.com,37157,Via Fiorino 63 Piano 7,4441501932430,American Express,IT86E6370936008186101986695,2019-05-21
403,Ilse,Tejada,1973-07-14,Pharmacist,Mexico,Opera/9.83.(Windows 98; Win 9x 4.90; hne-IN) Presto/2.9.189 Version/12.00,408-614-6620,yahoo.com,20409,Ampliación Mota 809 Interior 320,374421589506720,JCB 15 digit,GB30PVKK45444747759709,2012-04-28
113,Susanne,Poirier,1982-02-17,Pharmacist,Canada,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ia-FR) AppleWebKit/533.6.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.6.1",870.704.2702x89972,gmail.com,79769,684 Turcotte Gateway Suite 057,4830369333490511,Maestro,GB78ETXP80407032943826,2012-02-27
158,Dion,Sterkman,1973-03-10,Specialist,Netherlands,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/45.0.825.0 Mobile/11F469 Safari/534.2",+31(0)81 0635049,hotmail.com,2302BN,Samuelstraat 582,4146185372741484,Mastercard,NL24YQMU2343859907,2000-03-16
195,Bernard,Eimer,1992-02-14,Pharmacist,Germany,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0 rv:6.0; tt-RU) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/4.1 Safari/533.48.3",+49(0)2003 415152,gmail.com,30781,Henry-Bolnbach-Platz 52,344832093189489,VISA 19 digit,DE30291666590892595844,2015-05-13
304,Rémy,Larocque,1976-04-12,Pharmacist,Canada,Opera/9.18.(Windows NT 10.0; fa-IR) Presto/2.9.189 Version/12.00,(541)415-5586,hotmail.com,85979,320 Boily Dale Apt. 149,4005529399267868,JCB 15 digit,GB84IPJP81317291575268,2013-03-14
316,Yves,Forget,1952-12-30,Specialist,Canada,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),001-166-265-7902x17952,yahoo.com,87332,18694 Raphaël Island Apt. 627,6011994903392353,Mastercard,GB55STFE91139967237303,2016-05-11
72,Andrew,Miller,1957-09-14,Specialist,United States,Opera/9.91.(Windows NT 5.2; ms-MY) Presto/2.9.178 Version/11.00,(137)580-6606x573,gmail.com,38945,21418 Laura Mission Suite 266,4758257173407976,Maestro,GB30GJDY48926717386401,2007-02-19
199,Caitlin,Powell,1973-07-21,Pharmacist,United States,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/50.0.810.0 Safari/532.0",001-782-092-8051x37937,yahoo.com,21392,278 Amy View Suite 011,6597568512502206,American Express,GB32TGBN04609251607599,2006-08-26
141,Nicolas,Walker,1991-06-02,Pharmacist,Australia,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/36.0.874.0 Safari/536.0",45584697,yahoo.com,2920,"165 /
 30 Michael Foreshore",4043584336443324,Maestro,GB05KYKC35797708580579,2008-09-14
41,Émile,Bélisle,1974-05-15,Specialist,Canada,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/10.3c5920.0 Mobile/47C824 Safari/534.1",+1-568-723-9388x59505,gmail.com,19563,9349 Ouellet Stravenue Suite 103,4161895424347110,VISA 19 digit,GB65ZVXJ54792691366780,2011-08-24
385,Maria,Bell,1957-12-13,Specialist,Australia,Opera/8.73.(X11; Linux i686; yo-NG) Presto/2.9.176 Version/10.00,03.7929.2091,yahoo.com,5670,34 Garcia Little,502085483985,JCB 16 digit,GB38EUAT86930708346543,2008-02-09
293,Fernando,Salcedo,1956-02-16,Pharmacist,Spain,Opera/9.49.(X11; Linux x86_64; ml-IN) Presto/2.9.173 Version/11.00,+34991 34 09 88,hotmail.com,66119,Glorieta de José Aguiló 79 Apt. 12 ,3555267323226918,Discover,ES8521556196847567075999,2006-09-02
176,Sherri,Rodgers,1961-09-22,Specialist,Australia,Mozilla/5.0 (Android 4.4.2; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,(02)-3781-0209,yahoo.com,2247,"Flat 79
 68 Larson Ground",639079224718,Mastercard,GB25PZYZ04593090704797,2016-08-07
71,Robin,Walker,1968-04-20,Pharmacist,Great Britain,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-05-13 15:02:45 Firefox/14.0,+44(0)1514960541,gmail.com,S16 4HD,"Studio 01Y
Moore mission",6011936654919959,VISA 13 digit,GB25HXDD29249909611679,2006-09-28
207,Élise,St-Pierre,1970-07-02,Specialist,Canada,Mozilla/5.0 (Windows 98; Win 9x 4.90; sl-SI; rv:1.9.2.20) Gecko/2013-04-26 04:25:26 Firefox/9.0,242-655-1897,hotmail.com,93942,77043 Thomas Ramp,4157716536763815612,VISA 16 digit,GB52XDNC97640018110224,1999-12-27
402,Barbara,Gualandi,1965-05-22,Physician,Italy,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2018-06-26 11:12:45 Firefox/3.8,+39 094 20573224,yahoo.com,77651,Strada Vespa 0 Appartamento 21,4586660953297035318,Diners Club / Carte Blanche,IT52R5034093721223971741110,2014-10-05
235,Édgar,Belda,1993-06-30,Physician,Spain,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:5.0; lo-LA) AppleWebKit/534.41.6 (KHTML, like Gecko) Version/4.1 Safari/534.41.6",+34718226443,yahoo.com,29250,Via de Remigio Piñeiro 811,6011670873577997,JCB 16 digit,ES7580033117540538360573,2009-02-18
347,William,Hall,1969-08-05,Pharmacist,United States,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.875.0 Safari/531.2",520.245.5349x6459,hotmail.com,96013,2430 Tate Stravenue Suite 015,3598363612414288,VISA 16 digit,GB41SXON66381165476656,2013-12-23
101,Gaetano,Polizzi,1957-09-28,Physician,Italy,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/24.0.817.0 Safari/536.1",+39 2457 47422347,gmail.com,22072,Rotonda Alfredo 4,676331791258,VISA 16 digit,IT88X3774424513781774553198,2011-06-30
445,Robin,Huijzing,1977-04-11,Physician,Netherlands,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/20.0.800.0 Safari/536.0",+31(0)124 326774,hotmail.com,7162OC,Elifstraat 3,4257898778661248,VISA 13 digit,NL79OXJZ9937941250,2017-07-26
376,Hortense,Beaudoin,1987-11-28,Specialist,Canada,Opera/8.75.(Windows NT 6.1; gu-IN) Presto/2.9.178 Version/12.00,286.233.5607x938,yahoo.com,88375,3727 Proulx Meadow,4472705665310,JCB 15 digit,GB55SXUP93328397369525,2015-08-18
412,Pablo,Núñez,1976-02-09,Physician,Mexico,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/10.5r6464.0 Mobile/48Z336 Safari/531.0",1-727-876-4384,hotmail.com,33015-7974,Retorno Salgado 397 341,4911766809733217477,Discover,GB11DAUM27127676233047,2008-03-07
243,Marissa,Nievo,1956-07-04,Physician,Italy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; eu-FR) AppleWebKit/532.23.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.23.3",+39 466 6112853,yahoo.com,78366,Strada Cendron 96,4940108397659547,American Express,IT39N3528875812899252405464,2006-12-14
309,Rolando,Villegas,1963-12-24,Pharmacist,Mexico,Mozilla/5.0 (Android 5.1; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,782-972-5520x4811,gmail.com,55469,"Avenida Campeche 258 Edif. 349 , Depto. 245",180076356914574,Discover,GB43AREO65204916116984,2002-12-09
399,Hannah,van Dongen,1980-12-14,Physician,Netherlands,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/9.8q4413.0 Mobile/45T728 Safari/536.1",079-6935336,hotmail.com,7671PU,Aiméepad 542,3592578569411070,VISA 13 digit,NL52LKXC8131897322,2012-12-11
290,Leanne,Bartlett,1992-03-03,Pharmacist,Great Britain,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:4.0; pl-PL) AppleWebKit/533.20.7 (KHTML, like Gecko) Version/4.0.5 Safari/533.20.7",+44(0)909 879 0411,hotmail.com,B2 2BU,"Studio 3
Matthews mountains",342065300609930,VISA 19 digit,GB40ZBTP61087490735353,2011-09-09
157,Mateo,Salcedo,1984-04-11,Physician,Mexico,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.32.1 (KHTML, like Gecko) Version/4.0.3 Safari/533.32.1",(923)496-7602x9651,yahoo.com,08072-0796,"Boulevard Madera 933 Edif. 716 , Depto. 228",4650695532009463,JCB 16 digit,GB69KZVS22676246732883,2019-04-18
85,Nina,Steenbakkers,1958-03-31,Pharmacist,Netherlands,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/39.0.816.0 Safari/536.1",+31(0)387-995723,gmail.com,2990 MI,Laurasteeg 3,630486222767,VISA 16 digit,NL42JIWH2074246470,2017-07-25
303,Édouard,Durand,1975-11-03,Specialist,Canada,Mozilla/5.0 (Android 1.0; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,199-736-2377x39297,gmail.com,33899,402 Gilbert Run Suite 217,2225877384458762,Diners Club / Carte Blanche,GB90NAUG11411354347839,1998-07-05
49,Joost,Shupe,1958-06-11,Pharmacist,Netherlands,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/33.0.878.0 Safari/534.0",0277-907763,hotmail.com,7919 WT,Yasminlaan 9,4256049400451928,Discover,NL81BDAB8865108992,2017-02-14
29,Célina,Labbé,1981-02-21,Specialist,Canada,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.7l8336.0 Mobile/35N275 Safari/533.1",792.379.3348,gmail.com,99030,214 Rivard Pines Suite 717,639039268995,Maestro,GB51QUFA05117678425677,2009-10-04
423,Ricardo,Romo,1974-05-03,Pharmacist,Mexico,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:4.0; lb-LU) AppleWebKit/532.2.6 (KHTML, like Gecko) Version/5.0 Safari/532.2.6",(432)862-6246,gmail.com,31062,Prolongación Montero 001 Interior 924,676294637100,Maestro,GB84BIGP23767149246176,2014-02-17
118,Patricia,Casas,1974-09-05,Physician,Mexico,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; zu-ZA) AppleWebKit/532.43.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.43.2",403.242.8460x874,gmail.com,21165-0550,Circuito Yemen 720 Interior 467,3597477790672185,Maestro,GB71YWSJ03057791021363,2010-10-23
352,Lucas,Brassard,1964-04-03,Physician,Canada,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.1),212.140.4109x8936,gmail.com,05161,737 Éléonore Roads Suite 693,3535266881326255,VISA 16 digit,GB41GUQU70178473175184,2007-04-22
365,Heather,Allen,1979-07-08,Pharmacist,Australia,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.23.1 (KHTML, like Gecko) Version/5.0 Safari/532.23.1",03-4926-6362,hotmail.com,7704,"Suite 769
 362 Berger Circlet",373680768361618,VISA 19 digit,GB77HZKA22266476985309,2018-08-30
149,Fiorino,Montanari,1989-05-30,Physician,Italy,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.50.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.50.2",+39 1205 6287430,hotmail.com,11698,Canale Viridiana 270,4112750855757974,VISA 13 digit,IT75F1094852519599901393615,2017-02-11
1,Margherita,Ciani,1993-03-13,Pharmacist,Italy,Opera/9.29.(Windows NT 5.1; ru-UA) Presto/2.9.182 Version/12.00,+39 2296 49072951,hotmail.com,34133,Borgo Donati 1,349448309187020,VISA 16 digit,IT89C7942245198809412760229,2008-06-30
77,Silvia,Rincón,1980-07-19,Pharmacist,Mexico,Opera/8.36.(X11; Linux i686; om-ET) Presto/2.9.167 Version/11.00,(021)436-7305,yahoo.com,99090-3452,"Viaducto Tamaulipas 277 Edif. 061 , Depto. 325",6011844713082951,American Express,GB86VSHS78605067564082,2002-09-25
38,Olivia,Tamayo,1982-10-20,Specialist,Mexico,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),(553)737-7470x5017,hotmail.com,05893,Circuito Chiapas 915 314,3582637060412458,JCB 16 digit,GB74FDCX06933690176298,2017-01-07
131,Denise,Ouellet,1963-06-10,Pharmacist,Canada,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/24.0.884.0 Safari/531.1",730.259.9073,gmail.com,61476,9842 Dumas Lights Suite 679,587887142665,Mastercard,GB85FCTD02042792415007,2011-08-22
388,Beatriz,Cano,1978-01-11,Specialist,Mexico,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),953.979.9245,gmail.com,85490,Callejón Baja California 288 Interior 290,180038850542178,Discover,GB66RBPN34081149270217,2007-01-07
19,Giada,Fibonacci,1988-09-12,Physician,Italy,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:2.0; tt-RU) AppleWebKit/532.11.2 (KHTML, like Gecko) Version/5.0 Safari/532.11.2",+39 975 39 07 0247,yahoo.com,93341,Stretto Rusticucci 79,342854887916267,JCB 15 digit,IT66E9623989584974455817407,2004-12-19
319,Darío,Cotto,1954-11-26,Specialist,Mexico,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ht-HT) AppleWebKit/535.35.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.35.1",209.531.4096x5227,yahoo.com,54369,Prolongación Michoacán de Ocampo 497 195,347646271479703,JCB 15 digit,GB63IHPW73191549657529,2008-11-17
314,Michael,Marshall,1992-10-12,Physician,Australia,Opera/8.18.(X11; Linux x86_64; bho-IN) Presto/2.9.180 Version/12.00,+61.410.516.290,yahoo.com,2650,"918 /
 9 James Flat",30471259929245,Diners Club / Carte Blanche,GB22FEMZ60474517113001,2008-09-30
